"","ID","URL","SIZE","DATA","TIME","DATASET"
"22163","C0163","http://www.guardianfs.co.uk/contact_us/group_pen.htm","13863","10/07/2002","13:19:28","Insurance Agencies"
"22162","C0162","http://www.a-payment-protection-website.co.uk/Websites.asp","15143","10/07/2002","13:19:27","Insurance Agencies"
"22161","C0161","http://www.friendsprovident.co.uk/investor/announcements.jhtml;jsessionid","20852","10/07/2002","13:19:24","Insurance Agencies"
"22160","C0160","http://www.financial-adviser.com/VC.htm","26431","10/07/2002","13:19:23","Insurance Agencies"
"22159","C0159","http://www.endsleigh.co.uk/main.html","18611","10/07/2002","13:19:23","Insurance Agencies"
"22158","C0158","http://www.cornhilldirect.co.uk/homeins/buildings_policy_11.htm","54091","10/07/2002","13:19:23","Insurance Agencies"
"22157","C0157","http://www.cis.co.uk/pages/news2001.html","16269","10/07/2002","13:19:23","Insurance Agencies"
"22156","C0156","http://www.citymain-insurance.co.uk/Longtravel.htm","6667","10/07/2002","13:19:23","Insurance Agencies"
"22155","C0155","http://www.chaucerplc.com/investrel/press/2001/interimresults_26sept.htm","75190","10/07/2002","13:19:23","Insurance Agencies"
"22154","C0154","http://www.ceta.co.uk/travel.htm","10318","10/07/2002","13:19:23","Insurance Agencies"
"22153","C0153","http://www.biba.org.uk/press/indie1707.asp","71806","10/07/2002","13:19:23","Insurance Agencies"
"22152","C0152","http://www.goodincomeprotection.co.uk/press.html","8778","10/07/2002","13:19:22","Insurance Agencies"
"22151","C0151","http://www.assurenetuk.com/main/providers.htm","22117","10/07/2002","13:19:22","Insurance Agencies"
"22150","C0150","http://www.ansvar.co.uk/ChurchConnect.htm","6181","10/07/2002","13:19:22","Insurance Agencies"
"22149","C0149","http://www.alphains.co.uk/premium_calculation.htm","19423","10/07/2002","13:19:22","Insurance Agencies"
"22148","C0148","http://www.1st-on-line.com/travel/travel_qq_form.asp","9246","10/07/2002","13:19:22","Insurance Agencies"
"22147","C0147","http://www.studentwatchout.co.uk/tac.mv?auaphoto","21135","10/07/2002","13:19:12","Insurance Agencies"
"22146","C0146","http://www.stonewaysinsurance.co.uk/index.html","8181","10/07/2002","13:19:11","Insurance Agencies"
"22145","C0145","http://www.scottishfriendly.co.uk/ifa/ifa-scottishbond.html","48999","10/07/2002","13:19:11","Insurance Agencies"
"22144","C0144","http://www.saveinsurance.co.uk/LTCfeed.htm","31008","10/07/2002","13:19:10","Insurance Agencies"
"22143","C0143","http://www.royalsunalliance.co.uk/media/news_research.cfm","18896","10/07/2002","13:19:10","Insurance Agencies"
"22142","C0142","http://www.rapidinsure.co.uk/business/insurance/businesscomputer/computertncs.asp","55361","10/07/2002","13:19:10","Insurance Agencies"
"22141","C0141","http://www.prudential.co.uk/prudentialplc/investor_home/results/presentations/?view","40893","10/07/2002","13:19:09","Insurance Agencies"
"22140","C0140","http://www.providentfinancial.com/main_html/homepg.cfm","918","10/07/2002","13:18:59","Insurance Agencies"
"22139","C0139","http://www.poundgates.com/schemes.htm","14001","10/07/2002","13:18:59","Insurance Agencies"
"22138","C0138","http://www.pois.co.uk/brochure.html","14655","10/07/2002","13:18:57","Insurance Agencies"
"22137","C0137","http://www.pifc.co.uk/jp/about_us/ourclients/index.asp","24733","10/07/2002","13:18:57","Insurance Agencies"
"22136","C0136","http://www.musicalinsurance.com/affiliate-program.htm","21320","10/07/2002","13:18:57","Insurance Agencies"
"22135","C0135","http://www.lloyds.com/un/en/help/0,1405,,00.html","79855","10/07/2002","13:18:56","Insurance Agencies"
"22134","C0134","http://www.jameshampden.co.uk/wwpt23/index.htm","8788","10/07/2002","13:18:56","Insurance Agencies"
"22133","C0133","http://ladymotor.insurancenow.com/index.html?session_id","29362","10/07/2002","13:18:56","Insurance Agencies"
"22132","C0132","http://www.insurance-at.co.uk/directchoice/uninsured.htm","29463","10/07/2002","13:18:55","Insurance Agencies"
"22131","C0131","http://www.the-insurance-service.co.uk/media/news_research.cfm","18896","10/07/2002","13:18:55","Insurance Agencies"
"22130","C0130","http://www.insuranceclub.co.uk/insuranceclub/protect3.htm","6159","10/07/2002","13:18:55","Insurance Agencies"
"22129","C0129","http://www.theinsurancecentre.co.uk/motorfaq.html","34898","10/07/2002","13:18:55","Insurance Agencies"
"22128","C0128","http://www.hhh.co.uk/newleft.htm","5223","10/07/2002","13:18:55","Insurance Agencies"
"22127","C0127","http://www.guardianfs.co.uk/recruitment/act_careers.htm","18924","10/07/2002","13:18:55","Insurance Agencies"
"22126","C0126","http://www.a-payment-protection-website.co.uk/making-claims.asp","16189","10/07/2002","13:18:54","Insurance Agencies"
"22125","C0125","http://www.friendsprovident.co.uk/investor/announcements.jhtml;jsessionid","20852","10/07/2002","13:18:53","Insurance Agencies"
"22124","C0124","http://www.financial-adviser.com/LTCfeed.htm","30842","10/07/2002","13:18:52","Insurance Agencies"
"22123","C0123","http://www.endsleigh.co.uk/quotebuy/activity/cover.html","25020","10/07/2002","13:18:51","Insurance Agencies"
"22122","C0122","http://www.cornhilldirect.co.uk/homeins/contents_policy_12.htm","54301","10/07/2002","13:18:51","Insurance Agencies"
"22121","C0121","http://www.cis.co.uk//Pages/lsea.html","16995","10/07/2002","13:18:50","Insurance Agencies"
"22120","C0120","http://www.citymain-insurance.co.uk/commercial.htm","8272","10/07/2002","13:18:50","Insurance Agencies"
"22119","C0119","http://www.chaucerplc.com/investrel/press/2000/prelim0500.htm","75661","10/07/2002","13:18:50","Insurance Agencies"
"22118","C0118","http://www.ceta.co.uk/contact.htm","10888","10/07/2002","13:18:50","Insurance Agencies"
"22117","C0117","http://www.biba.org.uk/press/indie1307.asp","79881","10/07/2002","13:18:49","Insurance Agencies"
"22116","C0116","http://www.goodincomeprotection.co.uk/response_form-mp.html","8838","10/07/2002","13:18:49","Insurance Agencies"
"22115","C0115","http://www.assurenetuk.com/main/regulation.htm","22743","10/07/2002","13:18:49","Insurance Agencies"
"22114","C0114","http://www.ansvar.co.uk/brochurerequest.htm","11416","10/07/2002","13:18:49","Insurance Agencies"
"22113","C0113","http://www.alphains.co.uk/household-insurance-quotes.htm","27521","10/07/2002","13:18:49","Insurance Agencies"
"22112","C0112","http://www.1st-on-line.com/household/household_qq_form.asp","9509","10/07/2002","13:18:48","Insurance Agencies"
"22111","C0111","http://www.studentwatchout.co.uk/page.mv?p","27277","10/07/2002","13:18:44","Insurance Agencies"
"22110","C0110","http://www.stonewaysinsurance.co.uk/","8181","10/07/2002","13:18:43","Insurance Agencies"
"22109","C0109","http://www.scottishfriendly.co.uk/ifa/ifa-childbond.html","49571","10/07/2002","13:18:41","Insurance Agencies"
"22108","C0108","http://www.saveinsurance.co.uk/","41578","10/07/2002","13:18:38","Insurance Agencies"
"22107","C0107","http://www.royalsunalliance.co.uk/media/switchboard_item.cfm?dept","20757","10/07/2002","13:18:37","Insurance Agencies"
"22106","C0106","http://www.rapidinsure.co.uk/business/insurance/travgroup/travgrouptncs.asp","71163","10/07/2002","13:18:37","Insurance Agencies"
"22105","C0105","http://www.prudential.co.uk/prudentialplc/investor_home/results/accounting/","51658","10/07/2002","13:18:37","Insurance Agencies"
"22104","C0104","http://www.providentfinancial.com/pensions","1741","10/07/2002","13:18:22","Insurance Agencies"
"22103","C0103","http://www.poundgates.com/Bustop.htm","17535","10/07/2002","13:18:16","Insurance Agencies"
"22102","C0102","http://www.pois.co.uk/travelapp.html","20675","10/07/2002","13:18:16","Insurance Agencies"
"22101","C0101","http://www.pifc.co.uk/en/about_us/ourclients/index.asp","25045","10/07/2002","13:18:16","Insurance Agencies"
"22100","C0100","http://www.musicalinsurance.com/general-info.htm","40474","10/07/2002","13:18:16","Insurance Agencies"
"22099","C0099","http://www.lloyds.com/un/en/counterparty/cpdiscovery/CpDirectory.jhtml?cpType","87955","10/07/2002","13:18:15","Insurance Agencies"
"22098","C0098","http://www.jameshampden.co.uk/perterm/index.htm","11446","10/07/2002","13:18:15","Insurance Agencies"
"22097","C0097","http://ladymotor.insurancenow.com/index.html?session_id","29364","10/07/2002","13:18:15","Insurance Agencies"
"22096","C0096","http://www.insurance-at.com/income-protection-insurance-features.htm","29463","10/07/2002","13:18:15","Insurance Agencies"
"22095","C0095","http://www.the-insurance-service.co.uk/media/switchboard_item.cfm?dept","20757","10/07/2002","13:18:15","Insurance Agencies"
"22094","C0094","http://www.insuranceclub.co.uk/insuranceclub/protect1.htm","6391","10/07/2002","13:18:14","Insurance Agencies"
"22093","C0093","http://www.theinsurancecentre.co.uk/motorfaq.html?ID","34898","10/07/2002","13:18:14","Insurance Agencies"
"22092","C0092","http://www.hhh.co.uk/travel2.htm","6008","10/07/2002","13:18:14","Insurance Agencies"
"22091","C0091","http://www.guardianfs.co.uk/contact_us/customer.htm","28188","10/07/2002","13:18:14","Insurance Agencies"
"22090","C0090","http://www.a-payment-protection-website.co.uk/terms.asp","16253","10/07/2002","13:18:14","Insurance Agencies"
"22089","C0089","http://www.friendsprovident.co.uk/investor/archive.jhtml;jsessionid","21940","10/07/2002","13:18:12","Insurance Agencies"
"22088","C0088","http://www.financial-adviser.com/","41413","10/07/2002","13:18:04","Insurance Agencies"
"22087","C0087","http://www.endsleigh.co.uk/quotebuy/travel/cover.html","25038","10/07/2002","13:18:04","Insurance Agencies"
"22086","C0086","http://www.cornhilldirect.co.uk/homeins/quote.asp","55963","10/07/2002","13:18:04","Insurance Agencies"
"22085","C0085","http://www.cis.co.uk/pages/news2000.html","18003","10/07/2002","13:18:04","Insurance Agencies"
"22084","C0084","http://www.citymain-insurance.co.uk/buildings1.htm","9780","10/07/2002","13:18:04","Insurance Agencies"
"22083","C0083","http://www.chaucerplc.com/investrel/results/html/interims30jun01.htm","77671","10/07/2002","13:18:04","Insurance Agencies"
"22082","C0082","http://www.ceta.co.uk/commercial.htm","11932","10/07/2002","13:18:04","Insurance Agencies"
"22081","C0081","http://www.biba.org.uk/carins.asp","89445","10/07/2002","13:18:04","Insurance Agencies"
"22080","C0080","http://www.bbicover.com/menu307.html","901","10/07/2002","13:18:03","Insurance Agencies"
"22079","C0079","http://www.goodincomeprotection.co.uk/key_features.html","23050","10/07/2002","13:18:03","Insurance Agencies"
"22078","C0078","http://www.assurenetuk.com/main/critical_benefits.htm","25172","10/07/2002","13:18:03","Insurance Agencies"
"22077","C0077","http://www.ansvar.co.uk/houseins.htm","15078","10/07/2002","13:18:03","Insurance Agencies"
"22076","C0076","http://www.alphains.co.uk/medical-insurance-quotation.htm","33101","10/07/2002","13:18:03","Insurance Agencies"
"22075","C0075","http://www.1st-on-line.com/retailers/retailers_form.asp","10273","10/07/2002","13:18:03","Insurance Agencies"
"22074","C0074","http://www.studentwatchout.co.uk/tac.mv?watchoutcc","31432","10/07/2002","13:17:50","Insurance Agencies"
"22073","C0073","http://www.stonewaysinsurance.co.uk/horseform.html","13023","10/07/2002","13:17:50","Insurance Agencies"
"22072","C0072","http://www.scottishfriendly.co.uk/ifa/faq.html","55877","10/07/2002","13:17:49","Insurance Agencies"
"22071","C0071","http://www.saveinsurance.co.uk/Travel.htm","51050","10/07/2002","13:17:48","Insurance Agencies"
"22070","C0070","http://www.royalsunalliance.co.uk/media/news_faqs.cfm","27667","10/07/2002","13:17:48","Insurance Agencies"
"22069","C0069","http://www.rapidinsure.co.uk/business/insurance/travannual/travannualtncs.asp","71728","10/07/2002","13:17:47","Insurance Agencies"
"22068","C0068","http://www.prudential.co.uk/prudentialplc/investor_home/summary/analystcoverage/","75485","10/07/2002","13:17:47","Insurance Agencies"
"22067","C0067","http://www.providentfinancial.com/cont_us_glob.cfm","5712","10/07/2002","13:17:21","Insurance Agencies"
"22066","C0066","http://www.poundgates.com/moversplus.htm","19422","10/07/2002","13:17:21","Insurance Agencies"
"22065","C0065","http://www.pois.co.uk/travelplans.html","23645","10/07/2002","13:17:21","Insurance Agencies"
"22064","C0064","http://www.pifc.co.uk/en/financial_planning/news/archive.asp","25877","10/07/2002","13:17:21","Insurance Agencies"
"22063","C0063","http://www.musicalinsurance.com/faq.htm","42004","10/07/2002","13:17:20","Insurance Agencies"
"22062","C0062","http://www.lloyds.com/un/en/counterparty/cpdiscovery/CpDirectory.jhtml?cpType","146777","10/07/2002","13:17:20","Insurance Agencies"
"22061","C0061","http://www.jameshampden.co.uk/frtandc/index.htm","58001","10/07/2002","13:17:19","Insurance Agencies"
"22060","C0060","http://ladymotor.insurancenow.com/index.html?session_id","29364","10/07/2002","13:17:18","Insurance Agencies"
"22059","C0059","http://www.insurance-at.com/income-protection-insurance-policy.htm","45319","10/07/2002","13:17:18","Insurance Agencies"
"22058","C0058","http://www.the-insurance-service.co.uk/media/news_faqs.cfm","27667","10/07/2002","13:17:18","Insurance Agencies"
"22057","C0057","http://www.insuranceclub.co.uk/insuranceclub/protect4.htm","10293","10/07/2002","13:17:18","Insurance Agencies"
"22056","C0056","http://www.theinsurancecentre.co.uk/glossary.html","95403","10/07/2002","13:17:18","Insurance Agencies"
"22055","C0055","http://www.hhh.co.uk/travel1.htm","6722","10/07/2002","13:17:17","Insurance Agencies"
"22054","C0054","http://www.guardianfs.co.uk/contact_us/life.htm","39859","10/07/2002","13:17:17","Insurance Agencies"
"22053","C0053","http://www.a-payment-protection-website.co.uk/more.asp","17384","10/07/2002","13:17:17","Insurance Agencies"
"22052","C0052","http://www.friendsprovident.co.uk/investor/announcements_frameset.jhtml;jsessionid","24209","10/07/2002","13:17:15","Insurance Agencies"
"22051","C0051","http://www.financial-adviser.com/Travel.htm","50885","10/07/2002","13:17:12","Insurance Agencies"
"22050","C0050","http://www.endsleigh.co.uk/quotebuy/multi_trip/cover.html","29155","10/07/2002","13:17:11","Insurance Agencies"
"22049","C0049","http://www.cornhilldirect.co.uk/homeins/buildings_policy_8.htm","69619","10/07/2002","13:17:11","Insurance Agencies"
"22048","C0048","http://www.cis.co.uk//Pages/PressReleases.asp","19667","10/07/2002","13:17:11","Insurance Agencies"
"22047","C0047","http://www.citymain-insurance.co.uk/annual_multi.htm","12784","10/07/2002","13:17:11","Insurance Agencies"
"22046","C0046","http://www.chaucerplc.com/investrel/press/2001/prelimann_30apr.htm","116548","10/07/2002","13:17:10","Insurance Agencies"
"22045","C0045","http://www.ceta.co.uk/navframe.htm","19097","10/07/2002","13:17:09","Insurance Agencies"
"22044","C0044","http://www.biba.org.uk/regional.asp","93464","10/07/2002","13:17:09","Insurance Agencies"
"22043","C0043","http://www.bbicover.com/home307.html","1594","10/07/2002","13:17:09","Insurance Agencies"
"22042","C0042","http://www.goodincomeprotection.co.uk/policy_wording.html","46956","10/07/2002","13:17:08","Insurance Agencies"
"22041","C0041","http://www.assurenetuk.com/main/life_benefits.htm","25370","10/07/2002","13:17:08","Insurance Agencies"
"22040","C0040","http://www.ansvar.co.uk/charitable_obj.htm","15656","10/07/2002","13:17:07","Insurance Agencies"
"22039","C0039","http://www.alphains.co.uk/household-insurance-policy.htm","41701","10/07/2002","13:17:07","Insurance Agencies"
"22038","C0038","http://www.1st-on-line.com/auto_domestic/dom_veh_qq_form.asp","15685","10/07/2002","13:17:06","Insurance Agencies"
"22037","C0037","http://www.studentwatchout.co.uk/tac.mv?letshield","102958","10/07/2002","13:17:02","Insurance Agencies"
"22036","C0036","http://www.stonewaysinsurance.co.uk/dogsandcatsform.html","28818","10/07/2002","13:16:45","Insurance Agencies"
"22035","C0035","http://www.scottishfriendly.co.uk/products/isasexplain.html","69555","10/07/2002","13:16:45","Insurance Agencies"
